id,gender,age,major,gpa,SoloFounder,UniversityInCity,HasMentor,Perseverance,DesireToTakeInitiative,Competitiveness,SelfReliance,StrongNeedToAchieve,SelfConfidence,GoodPhysicalHealth,StartedBusiness
23617,Male,19,History,3.71,No,No,Yes,4,3,5,5,5,2,5,No
23618,Female,18,Social Sciences,2.47,No,Yes,Yes,4,2,1,5,2,3,4,Yes
23619,Non-binary,17,Life Sciences,3.62,No,Yes,Yes,1,3,3,3,1,4,1,Yes
23620,Male,20,Engineering,3.62,Yes,Yes,Yes,5,1,1,4,2,3,3,No
23621,Female,21,Business,2.45,No,Yes,Yes,5,4,5,4,5,5,1,No
23622,Male,19,History,3.88,,No,No,4,5,3,3,4,5,3,No
23623,Male,18,Engineering,3.99,Yes,Yes,Yes,5,4,4,2,4,4,5,No
23624,Female,21,Life Sciences,3.02,No,No,Yes,4,3,2,3,3,3,2,No
23625,Male,17,Social Sciences,2.62,No,Yes,Yes,5,5,1,5,2,4,3,No
23626,Female,19,Communications,2.9,No,Yes,Yes,4,4,5,2,2,2,3,No
23627,Female,20,Engineering,3.96,No,No,No,2,3,4,2,2,1,1,No
23628,Female,23,Arts,2.55,Yes,Yes,Yes,5,1,5,2,1,1,1,No
23629,Male,23,Life Sciences,2.19,No,No,Yes,3,5,2,5,4,1,4,No
23630,Female,19,History,2.58,No,No,No,4,2,3,5,5,5,3,No
23631,Male,21,Arts,2.24,No,Yes,No,5,2,1,2,2,4,4,Yes
23632,Non-binary,22,Life Sciences,1.99,No,Yes,Yes,4,2,5,1,3,4,3,No
23633,Female,18,History,3.48,No,Yes,Yes,4,5,5,2,1,2,4,Yes
23634,Female,18,Language,1.89,No,Yes,Yes,4,1,5,1,4,4,5,No
23635,Male,20,Communications,3.46,No,No,Yes,5,1,3,5,2,3,5,No
23636,Female,21,Arts,3.21,Yes,Yes,No,3,1,5,1,4,3,4,No
23637,Female,20,Communications,2.26,,No,No,4,3,3,3,4,2,5,Yes
23638,Female,23,History,2.83,No,Yes,Yes,5,5,1,3,1,3,4,No
23639,Male,21,Business,2.48,,Yes,No,4,5,1,2,3,4,2,No
23640,Male,22,Arts,3.62,No,Yes,Yes,2,2,4,1,1,4,3,No
23641,Female,20,Language,2.94,No,Yes,Yes,2,2,2,1,5,2,3,No
23642,Male,22,Life Sciences,3.99,No,Yes,Yes,5,5,4,4,1,3,2,No
23643,Male,23,Business,2.63,,Yes,Yes,3,1,2,4,2,3,2,Yes
23644,Male,21,Social Sciences,3.27,,Yes,Yes,4,1,5,1,2,2,5,Yes
23645,Female,18,Language,2.75,Yes,Yes,No,5,4,2,1,3,5,4,No
23646,Female,23,Information Systems,2.57,Yes,Yes,No,1,4,5,5,2,3,1,Yes
23647,Male,22,Life Sciences,3.18,No,Yes,No,4,1,5,3,2,1,2,No
23648,Female,17,Arts,2,Yes,No,Yes,5,5,3,3,5,4,4,No
23649,Female,18,History,3.5,Yes,Yes,No,4,3,4,3,4,2,1,No
23650,Male,17,Language,3.32,No,Yes,Yes,5,1,2,4,1,4,5,Yes
23651,Genderqueer,21,Arts,2.06,Yes,Yes,Yes,5,4,4,4,1,5,2,No
23652,Female,17,Communications,3.95,No,Yes,Yes,4,3,4,4,4,4,4,No
23653,Female,20,Engineering,2.59,No,,No,,,,,,,,
23654,Male,18,Communications,3.81,Yes,Yes,No,2,3,2,3,5,5,2,Yes
23655,Female,21,Engineering,2.82,Yes,Yes,No,2,5,2,2,1,4,5,Yes
23656,Male,17,Social Sciences,3.53,No,Yes,Yes,5,3,5,1,1,1,2,No
23657,Female,21,Business,3.9,Yes,,Yes,,,,,,,,
23658,Male,22,Business,3.59,Yes,Yes,Yes,5,4,4,3,2,3,2,No
23659,Male,18,History,3.21,No,No,Yes,5,3,4,4,4,1,1,No
23660,Male,21,History,2.8,No,No,No,4,1,4,5,4,4,1,No
23661,Bigender,17,Social Sciences,2.42,Yes,No,Yes,5,2,2,5,5,2,2,No
23662,Male,17,Social Sciences,3.55,No,Yes,Yes,2,3,3,5,3,4,3,No
23663,Male,18,Engineering,2.06,No,No,No,2,2,3,3,4,4,4,Yes
23664,Male,22,Social Sciences,3.79,,Yes,Yes,2,2,2,1,1,1,2,No
23665,Female,17,Communications,3.21,Yes,Yes,,3,3,1,4,5,1,2,No
23666,Male,18,Communications,2.41,No,Yes,Yes,5,5,5,1,1,4,1,No
23667,Male,19,Engineering,2.64,Yes,Yes,Yes,2,5,2,2,3,2,2,Yes
23668,Male,17,Social Sciences,2.56,No,No,Yes,4,2,5,1,5,2,3,No
23669,Female,20,History,2.28,Yes,No,Yes,4,4,3,1,5,4,2,No
23670,Polygender,21,Business,1.94,No,Yes,Yes,5,1,5,3,1,1,3,No
23671,Female,23,Information Systems,3.64,No,No,No,5,4,5,5,1,4,5,Yes
23672,Bigender,20,Life Sciences,3.42,No,Yes,Yes,1,1,3,5,5,5,1,No
23673,Male,20,Arts,3.63,No,Yes,Yes,4,1,1,2,1,5,3,No
23674,Female,20,Information Systems,3.31,No,No,No,4,3,5,3,3,1,4,No
23675,Polygender,21,Social Sciences,3.33,Yes,No,Yes,3,5,3,3,5,4,2,No
23676,Male,21,Language,3.56,No,No,No,4,5,4,1,3,4,3,Yes
23677,Female,18,Life Sciences,3.7,Yes,Yes,No,4,3,5,2,4,5,1,No
23678,Male,19,Information Systems,3.64,No,Yes,Yes,5,4,2,2,5,5,5,Yes
23679,Polygender,21,Language,3.6,Yes,Yes,Yes,1,1,4,5,2,3,5,Yes
23680,Female,19,Social Sciences,1.97,No,Yes,Yes,2,4,2,4,4,3,1,Yes
23681,Female,20,Language,2.15,No,Yes,No,5,1,4,1,5,3,2,No
23682,Male,22,Information Systems,3.85,Yes,No,Yes,5,4,3,1,3,4,5,No
23683,Female,19,Life Sciences,3.71,No,Yes,Yes,5,2,1,2,2,2,3,No
23684,Female,21,History,3.76,No,Yes,Yes,4,2,3,4,4,4,2,Yes
23685,Female,18,Communications,2.92,No,Yes,Yes,2,5,5,5,3,1,5,No
23686,Female,23,Life Sciences,2.63,No,Yes,No,4,4,3,2,3,1,1,No
23687,Male,17,Information Systems,3.3,No,No,No,1,2,3,3,3,2,3,Yes
23688,Female,17,Life Sciences,3.01,No,Yes,Yes,5,5,2,4,1,2,5,No
23689,Female,23,Social Sciences,2.12,Yes,Yes,No,5,3,5,1,1,1,3,No
23690,Male,23,Business,2.33,No,Yes,Yes,4,1,5,1,3,1,4,No
23691,Female,23,Arts,2.2,No,Yes,Yes,4,3,3,1,2,3,1,Yes
23692,Male,17,Business,1.81,No,Yes,Yes,5,4,5,2,3,1,1,No
23693,Female,21,History,3.7,Yes,Yes,Yes,4,1,3,4,1,3,4,No
23694,Male,21,Engineering,2.22,Yes,,Yes,,,,,,,,
23695,Male,23,Life Sciences,2.51,No,No,No,4,5,3,1,1,2,3,No
23696,Male,19,Information Systems,2.2,,No,Yes,2,2,5,4,2,2,3,No
23697,Female,18,Life Sciences,2.98,Yes,No,Yes,4,3,4,5,1,2,1,Yes
23698,Female,18,Life Sciences,1.83,No,Yes,Yes,5,3,2,3,3,5,1,No
23699,Male,21,Communications,2.59,No,Yes,Yes,1,4,3,2,5,3,4,No
23700,Female,20,Business,2.04,No,Yes,No,5,5,3,2,3,1,3,No
23701,Female,18,Communications,2.45,No,Yes,No,5,3,3,2,5,3,3,Yes
23702,Female,19,Business,2.8,No,Yes,Yes,2,5,4,5,1,4,3,No
23703,Female,19,Communications,2.94,No,Yes,Yes,2,3,5,1,3,2,5,No
23704,Female,20,Life Sciences,2.94,No,No,Yes,2,3,3,2,1,2,2,No
23705,Female,22,Life Sciences,2.77,No,No,Yes,1,2,5,4,4,4,5,No
23706,Female,23,Communications,2.37,Yes,Yes,No,2,3,1,2,4,1,5,No
23707,Male,21,Business,2.6,No,Yes,No,3,5,2,3,4,1,3,No
23708,Male,21,Social Sciences,1.97,,Yes,Yes,5,4,2,3,3,4,3,No
23709,Male,22,Arts,3.31,No,No,Yes,4,3,2,3,1,5,5,No
23710,Female,20,Social Sciences,3.53,No,No,No,1,1,2,4,5,5,5,No
23711,Female,18,Social Sciences,3.31,No,Yes,Yes,4,2,1,4,2,2,2,No
23712,Male,22,Business,3.89,Yes,Yes,No,4,2,3,4,2,1,4,No
23713,Female,23,Communications,3.49,No,Yes,Yes,5,1,3,4,4,1,5,No
23714,Bigender,21,History,1.99,Yes,Yes,Yes,4,2,3,5,4,1,4,Yes
23715,Male,20,Life Sciences,3.01,No,Yes,Yes,4,1,3,2,1,2,5,Yes
23716,Female,17,Life Sciences,3.97,Yes,No,Yes,2,1,3,3,1,2,1,No
23717,Female,19,Arts,2.49,No,Yes,No,4,1,2,2,3,2,2,No
23718,Male,19,Engineering,3.59,No,Yes,Yes,2,4,2,4,5,4,4,Yes
23719,Male,22,Social Sciences,1.95,Yes,Yes,Yes,3,2,1,3,2,3,2,No
23720,Male,19,Information Systems,3.48,No,Yes,Yes,3,5,3,3,4,5,4,No
23721,Male,22,History,2.42,No,Yes,Yes,4,4,1,3,5,2,2,No
23722,Male,21,Engineering,1.99,Yes,No,No,5,5,4,3,3,3,5,No
23723,Male,18,Social Sciences,2.86,Yes,No,Yes,2,4,5,2,1,3,2,No
23724,Male,22,Communications,2.37,No,Yes,No,5,4,4,3,2,1,4,No
23725,Female,17,Social Sciences,1.88,No,Yes,No,3,1,1,5,1,2,3,Yes
23726,Female,21,Language,3.73,Yes,Yes,No,2,2,4,1,1,3,3,Yes
23727,Female,21,Business,2.86,No,No,No,5,1,5,4,5,2,1,No
23728,Male,23,Business,2.86,No,Yes,Yes,2,5,3,3,2,5,4,No
23729,Male,20,Business,3.45,Yes,Yes,Yes,4,5,3,3,2,4,5,Yes
23730,Female,21,Social Sciences,2.38,,No,Yes,1,1,5,1,1,3,2,No
23731,Genderfluid,17,Business,3.73,No,Yes,No,2,4,2,4,4,3,3,No
23732,Female,20,History,3.73,No,Yes,Yes,4,4,4,4,2,1,3,Yes
23733,Male,23,Business,3.47,No,Yes,No,3,4,1,5,5,3,2,No
23734,Male,18,Language,3.84,Yes,Yes,Yes,3,5,5,3,1,1,5,Yes
23735,Non-binary,20,Life Sciences,2.45,No,Yes,No,4,3,3,5,2,1,4,No
23736,Male,18,Business,3.57,Yes,Yes,No,4,5,5,4,5,3,1,No
23737,Female,20,Information Systems,3.68,No,Yes,Yes,4,2,1,3,3,1,2,No
23738,Agender,20,Business,3.04,No,No,Yes,2,1,5,1,5,1,1,No
23739,Female,19,History,3.06,No,Yes,Yes,1,3,4,5,1,4,5,No
23740,Male,18,History,2.69,No,No,Yes,3,2,5,4,4,5,2,No
23741,Male,21,Language,3.8,No,No,Yes,1,1,4,3,4,5,4,No
23742,Female,22,Life Sciences,3.45,No,Yes,Yes,3,3,5,2,4,1,4,No
23743,Male,19,Information Systems,1.9,No,Yes,Yes,3,3,1,3,5,4,2,Yes
23744,Genderfluid,22,Life Sciences,2.9,No,Yes,No,5,2,3,5,2,1,4,No
23745,Male,23,Communications,3.7,No,Yes,No,4,4,4,3,1,5,1,No
23746,Female,18,Business,1.98,No,Yes,Yes,1,4,4,2,4,4,1,No
23747,Female,18,History,3.28,No,Yes,Yes,5,5,4,3,4,4,1,Yes
23748,Male,22,Communications,2.86,Yes,Yes,Yes,3,3,4,3,4,5,4,No
23749,Bigender,19,Engineering,1.86,No,No,Yes,5,2,4,4,3,1,4,No
23750,Female,23,Life Sciences,3.56,No,No,No,4,4,2,2,5,3,2,No
23751,Female,22,Communications,2.2,Yes,No,Yes,1,3,3,5,4,3,5,Yes
23752,Female,21,Social Sciences,3.06,No,Yes,Yes,4,4,5,5,3,4,1,No
23753,Female,19,Social Sciences,2.19,No,Yes,Yes,5,5,3,4,4,2,5,No
23754,Female,18,Life Sciences,3.34,Yes,Yes,Yes,5,2,3,1,3,2,3,No
23755,Male,18,Engineering,3.82,No,Yes,Yes,4,2,2,1,3,2,5,No
23756,Female,19,Social Sciences,2.87,Yes,No,Yes,4,5,2,3,2,1,3,No
23757,Bigender,18,History,3.13,Yes,Yes,Yes,4,1,1,1,5,4,1,No
23758,Female,20,Social Sciences,3.23,No,Yes,Yes,5,5,4,2,5,5,3,Yes
23759,Male,21,Business,2.03,,Yes,Yes,5,1,3,2,3,1,1,Yes
23760,Female,19,Social Sciences,1.86,Yes,No,Yes,4,2,1,4,2,4,2,No
23761,Female,18,Business,3.69,No,No,No,4,3,3,3,5,2,5,Yes
23762,Genderfluid,21,Life Sciences,2.37,Yes,Yes,Yes,4,2,2,4,3,3,1,Yes
23763,Female,22,History,3.01,No,Yes,Yes,5,2,1,2,1,4,2,No
23764,Female,23,Social Sciences,2.89,Yes,Yes,Yes,4,3,2,3,4,4,3,No
23765,Female,17,Social Sciences,2.91,No,No,Yes,4,2,3,1,4,4,3,No
23766,Male,21,Information Systems,3.12,No,Yes,No,4,3,2,3,3,5,2,No
23767,Male,18,Business,2.6,No,No,Yes,4,4,3,3,5,2,3,No
23768,Male,17,Social Sciences,2.34,Yes,Yes,No,4,2,3,2,3,4,4,No
23769,Bigender,21,Communications,3.34,No,No,Yes,4,1,3,3,3,4,3,No
23770,Female,20,Business,3.71,No,Yes,Yes,2,4,5,3,1,2,1,No
23771,Female,20,Business,3.27,Yes,Yes,Yes,4,4,2,1,4,5,3,No
23772,Male,17,Information Systems,3.94,No,Yes,Yes,4,3,2,2,5,4,1,Yes
23773,Polygender,22,Social Sciences,1.82,No,Yes,Yes,4,3,4,3,2,3,2,Yes
23774,Female,20,Business,3.72,No,Yes,Yes,3,2,4,1,4,5,1,No
23775,Male,21,Business,2.21,No,Yes,No,4,5,2,1,3,3,2,No
23776,Female,23,Arts,2.61,Yes,Yes,Yes,2,5,2,3,1,1,4,No
23777,Male,18,History,3.72,Yes,No,No,5,2,3,4,2,2,3,No
23778,Female,22,Arts,2.18,No,No,Yes,3,1,5,2,5,1,1,Yes
23779,Female,20,Business,2.61,Yes,,Yes,,,,,,,,
23780,Female,19,Language,2.02,No,No,Yes,4,2,4,3,4,5,2,No
23781,Male,22,Business,2.21,Yes,Yes,Yes,5,4,5,3,5,4,1,Yes
23782,Male,18,Arts,1.88,No,No,No,1,5,5,4,3,3,4,No
23783,Male,21,Life Sciences,3.14,No,No,Yes,4,2,2,1,1,1,3,Yes
23784,Male,19,Communications,2.78,No,No,Yes,3,2,5,2,2,5,1,No
23785,Female,19,Social Sciences,3.55,No,Yes,No,5,5,2,1,2,5,4,No
23786,Female,22,Life Sciences,3.08,Yes,No,Yes,2,4,2,5,1,3,4,Yes
23787,Female,21,Social Sciences,2.72,Yes,Yes,Yes,3,2,2,4,2,3,4,No
23788,Female,19,Life Sciences,2.38,No,Yes,Yes,4,1,4,2,5,5,5,No
23789,Male,17,Social Sciences,2.8,No,Yes,Yes,4,2,5,1,2,2,5,Yes
23790,Male,17,Communications,4,No,Yes,Yes,2,4,4,5,3,2,2,No
23791,Agender,18,Communications,3.27,Yes,Yes,Yes,5,5,5,5,4,4,2,No
23792,Male,18,Social Sciences,2.37,No,Yes,,5,2,2,4,3,4,1,Yes
23793,Female,23,Language,2.57,Yes,Yes,No,2,3,5,4,3,2,3,Yes
23794,Male,23,Social Sciences,2.21,Yes,Yes,Yes,4,5,4,1,2,5,2,No
23795,Male,23,Social Sciences,3.98,No,Yes,Yes,4,4,4,4,5,5,5,Yes
23796,Female,23,Arts,3.7,No,Yes,No,5,1,4,5,2,2,4,No
23797,Female,20,Business,2.06,No,No,Yes,4,2,2,4,4,1,2,No
23798,Male,23,Business,2.32,No,No,No,5,5,3,2,4,2,5,No
23799,Female,20,Communications,3.46,,Yes,Yes,4,5,5,3,1,4,2,No
23800,Female,23,Social Sciences,2.49,No,No,Yes,4,3,2,1,3,5,4,Yes
23801,Male,20,Arts,3.02,No,Yes,No,4,5,4,2,1,1,5,No
23802,Female,17,Arts,2.32,No,Yes,Yes,3,3,2,1,3,2,2,No
23803,Male,22,Business,2.43,No,Yes,Yes,4,4,3,5,2,5,2,Yes
23804,Genderfluid,23,Information Systems,2.16,No,Yes,Yes,5,4,5,3,3,1,1,No
23805,Female,20,Business,2.7,No,No,Yes,2,2,3,3,3,1,1,No
23806,Male,17,Communications,3.93,No,No,Yes,3,4,5,2,1,1,2,No
23807,Polygender,17,Life Sciences,3.23,No,Yes,Yes,4,3,4,4,1,5,4,Yes
23808,Male,19,Life Sciences,2.06,No,No,Yes,4,1,3,4,5,3,3,No
23809,Female,23,Communications,2.66,No,Yes,Yes,5,3,4,2,4,3,1,Yes
23810,Male,17,Social Sciences,2.24,No,Yes,Yes,2,1,2,3,5,3,2,No
23811,Genderfluid,19,Arts,3.28,No,Yes,Yes,3,1,3,2,3,3,4,Yes
23812,Polygender,23,History,3.12,No,Yes,Yes,4,2,4,2,2,5,5,No
23813,Male,22,Information Systems,3.57,No,Yes,Yes,4,3,5,3,1,4,5,No
23814,Female,18,Life Sciences,2.55,No,Yes,Yes,4,2,2,3,5,1,2,No
23815,Male,22,History,3.48,No,Yes,Yes,5,1,1,3,3,2,3,No
23816,Female,22,Engineering,1.99,No,Yes,Yes,4,3,4,5,3,4,5,No
23817,Female,17,Communications,1.89,No,No,Yes,5,2,1,3,4,2,3,No
23818,Female,18,Life Sciences,2.57,,No,No,5,1,4,1,3,4,1,No
23819,Male,19,Life Sciences,1.85,No,No,Yes,5,2,2,5,2,5,3,No
23820,Female,23,Business,3.54,No,Yes,No,2,1,2,5,5,1,2,No
23821,Male,23,Social Sciences,2.02,No,Yes,No,2,5,3,4,1,5,1,No
23822,Female,20,Business,2.35,No,Yes,Yes,2,1,3,5,3,5,3,Yes
23823,Male,19,Engineering,1.89,Yes,Yes,Yes,2,2,4,4,1,5,3,No
23824,Male,21,Social Sciences,3.27,No,Yes,Yes,4,1,1,3,3,5,2,Yes
23825,Male,19,Social Sciences,2.12,No,Yes,Yes,4,5,5,5,4,3,2,No
23826,Genderqueer,22,History,3.02,No,Yes,Yes,4,2,1,4,3,2,4,No
23827,Female,21,Business,3.68,Yes,Yes,No,4,4,4,3,3,4,4,No
23828,Male,20,Social Sciences,3.7,Yes,Yes,Yes,1,4,5,2,4,3,2,Yes
23829,Male,20,Information Systems,2.1,Yes,Yes,No,5,1,2,4,4,3,2,Yes
23830,Female,21,Business,2.04,No,,Yes,,,,,,,,
23831,Bigender,21,Social Sciences,3.01,Yes,Yes,Yes,5,1,5,2,4,2,1,No
23832,Female,23,Life Sciences,2.83,No,Yes,Yes,5,1,2,4,2,4,4,No
23833,Female,17,History,2.84,No,Yes,Yes,1,5,5,3,1,4,3,No
23834,Male,22,Communications,2.56,No,Yes,Yes,4,5,5,5,4,2,1,No
23835,Male,20,Social Sciences,3.33,No,Yes,Yes,4,1,5,2,3,4,2,No
23836,Female,17,Social Sciences,3.75,No,No,No,3,1,4,3,2,5,2,No
23837,Female,19,Social Sciences,3.07,Yes,Yes,Yes,3,4,4,1,2,4,4,Yes
23838,Female,23,Arts,1.93,Yes,Yes,No,2,4,5,2,1,1,1,No
23839,Female,23,Life Sciences,3.92,Yes,Yes,No,3,5,3,5,5,3,3,No
23840,Male,22,Social Sciences,2.96,No,Yes,No,4,2,2,3,1,5,1,Yes
23841,Male,22,Business,1.86,Yes,Yes,Yes,2,4,5,5,5,4,5,No
23842,Male,19,Business,2.29,Yes,Yes,Yes,3,2,3,4,3,4,5,No
23843,Female,20,Arts,2.14,No,Yes,Yes,2,3,3,1,4,4,5,No
23844,Male,22,Social Sciences,3.45,No,Yes,Yes,5,5,4,2,3,2,2,Yes
23845,Male,19,History,2.98,Yes,Yes,Yes,3,3,1,2,4,2,2,Yes
23846,Male,20,Social Sciences,3.16,No,No,Yes,4,2,1,5,3,1,5,No
23847,Female,19,Life Sciences,3.8,No,Yes,Yes,5,1,5,1,3,3,4,No
23848,Female,17,Business,3.84,No,Yes,Yes,4,1,2,4,3,1,5,Yes
23849,Female,18,Social Sciences,3.42,No,Yes,No,3,4,4,2,3,5,3,No
23850,Male,20,Language,3.27,No,Yes,Yes,4,5,5,4,2,5,4,Yes
23851,Male,21,Language,3.91,No,Yes,No,1,1,2,3,5,4,1,No
23852,Female,22,History,2.12,No,Yes,Yes,4,2,3,4,4,4,4,No
23853,Male,17,Business,2.9,No,Yes,Yes,5,2,1,3,3,5,4,No
23854,Male,17,Business,2.3,No,Yes,Yes,4,2,3,2,4,1,1,No
23855,Female,20,Business,3.17,No,Yes,No,4,3,2,2,5,5,1,No
23856,Male,17,Engineering,3.45,No,Yes,Yes,2,2,1,5,2,3,2,No
23857,Female,17,Life Sciences,2.6,No,Yes,Yes,5,3,5,5,2,1,3,Yes
23858,Male,21,Life Sciences,2.57,No,Yes,Yes,4,2,2,4,2,1,2,No
23859,Male,21,Life Sciences,3.75,Yes,Yes,Yes,2,5,3,2,5,5,5,No
23860,Male,18,Social Sciences,3.96,No,Yes,No,2,4,3,4,5,1,5,No
23861,Male,21,Social Sciences,3.28,No,Yes,Yes,5,5,1,1,4,4,5,Yes
23862,Female,23,Business,3.57,No,Yes,No,5,5,2,4,1,3,1,Yes
23863,Male,19,Business,3.64,No,Yes,No,3,2,2,3,3,2,3,Yes
23864,Male,21,Engineering,2.75,No,Yes,Yes,3,4,3,1,3,1,3,Yes
23865,Female,22,Arts,3.51,No,Yes,No,2,1,3,4,5,3,4,No
23866,Female,23,Business,1.94,No,Yes,Yes,5,5,1,4,2,5,3,No
23867,Male,18,Arts,2.61,Yes,No,No,4,1,3,2,4,3,4,No
23868,Agender,23,Social Sciences,3.09,No,Yes,Yes,4,1,2,5,1,1,4,No
23869,Male,17,Information Systems,3.56,No,Yes,Yes,3,1,3,4,1,5,2,No
23870,Female,21,Social Sciences,3.08,No,Yes,Yes,5,1,5,3,1,3,1,No
23871,Male,18,Communications,3.02,No,Yes,Yes,4,1,5,3,3,3,2,No
23872,Male,20,Engineering,2.56,No,Yes,Yes,4,3,5,5,3,3,5,No
23873,Female,20,Life Sciences,3.08,No,No,Yes,3,4,5,4,3,3,4,Yes
23874,Female,19,Life Sciences,1.93,No,Yes,No,5,4,5,5,4,1,3,No
23875,Genderfluid,18,Social Sciences,1.88,No,Yes,Yes,5,4,5,4,1,4,5,Yes
23876,Male,20,Communications,2.41,No,No,No,5,5,5,5,5,1,2,No
23877,Female,21,Arts,1.93,No,Yes,Yes,4,5,4,2,5,4,2,Yes
23878,Male,18,Business,2.59,,Yes,Yes,2,3,2,5,2,1,4,No
23879,Female,17,Engineering,3.11,Yes,Yes,Yes,5,5,4,1,1,4,4,Yes
23880,Polygender,19,Social Sciences,1.96,Yes,Yes,Yes,5,1,2,1,4,4,4,No
23881,Female,20,Information Systems,3.46,No,No,No,3,1,5,3,1,3,3,Yes
23882,Female,17,Information Systems,2.69,No,No,Yes,5,4,4,4,3,2,3,No
23883,Female,18,Communications,3.84,No,Yes,Yes,4,5,2,5,5,3,5,Yes
23884,Female,17,Life Sciences,2.79,No,Yes,No,4,1,4,1,5,4,3,Yes
23885,Female,17,Communications,2.06,No,Yes,Yes,3,5,3,1,3,2,3,No
23886,Non-binary,17,Language,3.68,No,No,Yes,2,3,2,4,2,2,5,Yes
23887,Female,18,Business,3.77,No,No,,4,1,3,5,2,5,5,No
23888,Male,18,Social Sciences,3.82,Yes,No,Yes,2,4,1,4,2,2,5,No
23889,Female,18,Business,3.05,No,Yes,Yes,4,5,3,4,4,5,4,No
23890,Male,23,Language,3.72,No,No,Yes,4,3,2,2,5,2,3,No
23891,Female,23,Life Sciences,2.38,No,Yes,Yes,2,3,1,3,1,3,2,Yes
23892,Female,20,Social Sciences,2.48,No,Yes,Yes,1,3,3,5,5,2,4,Yes
23893,Male,20,Business,2.52,No,Yes,Yes,5,3,1,4,3,3,2,Yes
23894,Female,23,History,2.18,No,Yes,No,4,3,4,4,5,3,4,No
23895,Male,18,Information Systems,2.42,No,No,No,5,3,5,5,3,5,1,No
23896,Genderfluid,19,Social Sciences,2,Yes,No,Yes,4,3,3,1,5,1,3,Yes
23897,Male,17,Social Sciences,3.56,Yes,No,Yes,5,1,5,3,3,2,3,No
23898,Female,17,Business,1.86,Yes,Yes,No,3,1,2,1,1,1,2,No
23899,Male,23,Communications,2.73,Yes,Yes,No,5,5,1,3,3,4,4,No
23900,Male,19,Information Systems,1.82,No,Yes,Yes,3,4,2,4,5,3,1,No
23901,Male,23,Social Sciences,2.41,No,Yes,Yes,3,1,5,3,1,2,3,No
23902,Male,20,Business,3.01,No,Yes,Yes,3,1,4,3,1,3,5,No
23903,Male,18,Arts,2.82,No,No,Yes,4,2,5,1,3,5,3,Yes
23904,Male,20,Social Sciences,3.29,No,No,Yes,2,3,3,2,3,3,2,No
23905,Male,22,Business,2.02,No,Yes,No,1,3,4,4,2,3,1,No
23906,Male,20,Social Sciences,2.37,No,Yes,Yes,4,5,1,3,1,1,2,No
23907,Male,22,Arts,1.98,No,Yes,No,5,1,3,2,1,2,4,No
23908,Female,20,Social Sciences,3.16,No,Yes,Yes,4,4,5,1,2,5,3,No
23909,Male,20,Social Sciences,2.05,Yes,Yes,Yes,4,5,1,2,1,1,4,No
23910,Male,20,Social Sciences,3.5,No,Yes,Yes,4,1,2,5,1,3,2,No
23911,Non-binary,23,Life Sciences,2.9,No,No,Yes,4,2,3,4,5,3,2,Yes
23912,Genderqueer,22,Information Systems,3.91,No,Yes,Yes,4,2,5,1,1,2,4,No
23913,Female,22,History,3.6,No,Yes,Yes,3,3,5,3,1,3,3,No
23914,Female,19,Business,3.45,No,No,No,4,4,4,1,3,4,1,Yes
23915,Female,21,Communications,2.26,No,Yes,Yes,3,3,2,2,4,2,4,Yes
23916,Genderqueer,23,Social Sciences,2.91,,Yes,Yes,1,5,1,4,3,2,4,No
23917,Female,20,Life Sciences,3.51,Yes,Yes,Yes,5,1,4,3,4,1,4,No
23918,Male,20,History,2.3,Yes,Yes,No,5,2,2,2,1,2,2,No
23919,Female,23,Information Systems,2.27,No,No,Yes,1,4,3,5,4,5,5,Yes
23920,Female,18,Arts,2.64,No,Yes,Yes,3,5,5,5,5,4,5,No
23921,Male,20,Social Sciences,3.1,No,Yes,Yes,3,5,4,1,2,4,5,No
23922,Agender,17,Social Sciences,2.72,,Yes,,4,3,1,5,5,3,3,No
23923,Female,20,Communications,2.07,No,No,Yes,2,1,5,4,1,5,4,No
23924,Female,23,Life Sciences,3.85,No,Yes,Yes,2,5,1,4,3,3,3,No
23925,Female,17,Business,1.84,No,Yes,Yes,1,1,3,2,1,4,5,No
23926,Female,19,History,2.74,No,No,Yes,3,1,1,3,4,2,4,No
23927,Female,20,Social Sciences,3.31,No,No,Yes,4,5,5,3,2,5,5,No
23928,Agender,19,Information Systems,3.81,No,Yes,Yes,4,3,4,3,1,4,3,No
23929,Male,17,Information Systems,2.88,No,Yes,No,1,1,5,3,2,4,2,No
23930,Polygender,22,Social Sciences,1.86,No,Yes,Yes,3,2,4,2,3,5,4,Yes
23931,Female,17,Language,3.39,No,No,No,1,4,4,4,3,1,1,Yes
23932,Female,23,Engineering,3.46,No,Yes,No,2,5,5,2,1,5,2,Yes
23933,Male,22,History,3.46,No,Yes,Yes,4,2,1,1,4,5,1,No
23934,Male,17,Business,2.06,No,Yes,Yes,5,3,5,4,2,5,2,No
23935,Male,17,Life Sciences,2.8,No,Yes,Yes,4,4,2,4,5,2,2,No
23936,Female,21,Arts,3.91,Yes,Yes,Yes,5,4,3,5,1,5,5,No
23937,Female,17,Life Sciences,2.51,No,Yes,Yes,2,5,2,4,5,5,4,No
23938,Male,22,Business,2.13,No,No,Yes,4,3,1,3,1,1,4,No
23939,Female,18,Communications,3.44,No,No,Yes,3,4,4,2,2,5,4,Yes
23940,Female,23,Social Sciences,3.17,,Yes,Yes,5,5,4,4,2,4,2,No
